modelA,modelB,x0A,x0B,y0A,y0B,z0A,z0B,xfA,xfB,yfA,yfB,zfA,zfB,timeA,timeB,companyA,companyB,WindSpeed,Maneuver
1,2,0,0,6.44035557522035,7.24640114184584,-2.75240545811774,-2.27354249253373,27,26.7026549218802,15,9.04658732500993,0,-1.99951522601918,4.06521589027114,4.46077824937438,2,3,26.187287974538,"OVER(1,2)"
1,2,0,21.3183717529186,10.9954423185679,10.1680841728498,3.52630134468193,4,27,6.34225727771722,15,18.7706263598095,0,-1.89550797494513,3.93122091367015,3.02641321529779,2,2,40.3477492078142,"PATHSEP"
1,1,0,30,13.4194857545747,17.4050466248504,2.49658697002233,-0.794690284650847,27,4.47212126424044,15,14.8295632593428,0,2.78955510885762,3.88003457891846,3.7002789454536,3,3,43.9042078561446,"PATHSEP"
1,2,0,0,18.9753540541965,27.6541768852645,-2.78299115510749,-1.11966296895285,27,20.518024620646,15,12.8190879548767,0,-1.78555572327737,3.91873983657849,4.2213488654919,2,1,30.5003669143558,"SEPHORIZ"
2,2,11.4167685923561,16.5232676979785,17.914022887265,25.4275122366415,-4,-4,27,14.2648688189123,15,8.99786080460231,0,-1.24024091781559,2.72040737412882,2.80104197639516,3,3,44.0118173329105,"PATHSEP"
1,2,0,0,17.1149612795175,7.54116046314319,-1.91137671601766,0.865160121636688,27,24.7580341509194,15,16.9882371195361,0,-2.24610018340804,3.87853434384633,4.44646417499393,3,3,41.7577471719385,"PATHSEP"
1,1,0,7.1140542262296,9.79351208161557,5.48443071131434,-0.279268081853714,-4,27,23.6271212966234,15,13.6911718535858,0,3.28141839124578,3.92840389009753,2.80908750733573,2,1,14.5501946679555,"BEFORE(2,1)"
1,2,0,0,19.0628959647414,10.6277654529316,1.93355392986434,2.06646588644445,27,26.8848226632965,15,22.2970811301222,0,-1.64810960135152,3.91028782109406,4.92315924410731,2,3,24.7801994788578,"OVER(1,2)"
1,1,0,24.3901318765933,9.19930032878136,3.5527136788005e-15,-3.13586643952052,-2.88184474834313,27,4.24777079631738,15,27.1354662705391,0,-1.1806572482112,3.97019031818254,4.83384112641092,1,2,8.29541718539003,"BEFORE(1,2)"
2,2,0,26.4815331883132,14.7239951030664,9.2448249790229,-1.61782380196796,-4,27,14.0748239512775,15,26.6381705969462,0,3.85887117781045,4.50827696584546,3.76962798066803,3,1,7.1757676092774,"OVER(2,1)"
2,2,0,0,16.8925427682836,9.98683814295518,3.60003770396389,-0.588110211723587,27,19.9221656715747,15,19.0341211479589,0,3.08242597077629,4.55009303060065,3.69631816424598,2,3,1.45509757069078,"OVER(2,1)"
2,1,11.0728947013897,25.3992373630441,20.4331275233021,21.4284812663027,-4,-4,27,2.21662330021089,15,0.754949104797994,0,3.68891615944221,2.87893329777407,4.56408168710637,3,1,27.5178380465624,"BEFORE(1,2)"
2,1,0,5.63694234381976,18.2707444294445,12.9921595667255,-3.71029785492419,-4,27,9.45687294804312,15,21.4210800734409,0,0.574292673573227,4.57413316832346,1.45005719881985,1,3,7.12775404298724,"FIXPATH(2)"
2,1,3.20804665078816,19.7323527605591,15.9273029384306,18.5956960506277,-4,-4,27,4.96545931598007,15,9.18674458502564,0,-1.84020410502986,4.0224688079,2.52006371728452,1,2,23.1836922862465,"OVER(1,2)"
2,2,3.18901223061708,16.9866298103541,10.7273893562102,6.73204528221236,4,-4,27,23.0476185680134,15,16.1854340258422,0,3.87416257843936,4.08521486273686,2.18359803689983,2,2,13.8244342189697,"OVER(2,1)"
1,1,3.5527136788005e-15,0.248732994877798,7.70830265089293,19.0810649046786,-2.20544019475824,-4,27,27.0818147874739,15,5.8981420825478,0,0.872277821590059,4.00765324031727,4.32586842432742,2,1,4.75133262679566,"OVER(2,1)"
2,1,3.4265965481898,30,15.177354307285,13.7836370148463,4,1.35972169529814,27,5.37073853525191,15,18.2676976802227,0,1.82368137259035,3.98365030977095,3.57691722544497,2,3,23.5291999662304,"OVER(2,1)"
1,2,0,7.96873919836757,5.20135870477677,0,-3.5684054586954,-2.23355264026247,27,11.9968350346949,15,28.0658064739395,0,-0.190119014766397,4.13436617036025,4.73775967884077,3,3,39.4173679283856,"SEPHORIZ"
1,1,8.47028358932449,18.2864632076041,8.66578258204972,9.75724216577816,4,4,27,7.73429493998849,15,3.72320795208674,0,-0.74353780092808,2.85305285257793,1.84941019096117,2,3,18.1006104485543,"FIXPATH(2)"
1,2,4.95734247570977,3.5527136788005e-15,6.89060635415142,8.89180411407696,4,3.91615375506624,27,25.5876333706132,15,9.27230925662663,0,3.61388873042596,3.40228632645234,4.2653745344032,2,3,3.04616184103367,"OVER(2,1)"
1,2,0.267178183803608,13.9487716526265,12.0780202244793,13.4922434176214,-4,-4,27,3.28843020020735,15,21.7188764438463,0,3.0608167901429,3.88309413895368,2.48346631058423,1,3,5.11419066012944,"BEFORE(2,1)"
1,1,12.0697874853374,24.6352639034267,27.7282953136371,24.2886581444651,-4,-4,27,6.05054537439221,15,5.63067732664145,0,3.07017957471707,2.85823484405646,3.88702127339659,2,1,0.0221906557838747,"BEFORE(1,2)"
2,1,3.5527136788005e-15,13.7435377154121,17.5685049927843,13.4154768576061,3.61671705163565,4,27,14.6061924885225,15,25.1725886125451,0,-3.58659557560859,4.55964538639693,1.93118590613416,2,2,28.4136206159505,"FIXPATH(2)"
2,2,0,9.91364885957517,11.1265170218049,0,-2.50797656792348,-1.97046862953936,27,27.0544002618901,15,29.4732927982699,0,-0.127128077801125,4.56508951183009,5.69080246499138,2,2,33.2762659710507,"SEPHORIZ"
2,1,12.6703247486991,17.6250779848297,24.0557196884858,18.0555796720573,4,4,27,10.4430941677692,15,13.4935117433263,0,-2.4053161472079,2.89895570362005,1.44010440359486,3,1,6.51373078247259,"FIXPATH(2)"
1,2,0,7.03466458896654,17.4396247924365,21.9541425129605,-1.54635180309033,-4,27,12.1318117353961,15,6.7734032584159,0,1.35245662601049,3.87913109178878,2.80102299601462,3,1,33.1433099409597,"SEPHORIZ"
1,1,6.37820054646206,21.3291239731334,29.5520143064027,30,-4,-1.57145603725441,27,18.2551835272274,15,10.952766603814,0,-1.25161948093417,3.64953691377633,2.75661903699331,3,3,43.0745780785957,"PATHSEP"
2,2,3.91919663052473,8.86968516743761,2.37784234534735,2.13620004702809,-4,-4,27,23.8419458904352,15,21.3409790961268,0,0.290890144080866,4.43373621205972,4.11928110873508,2,2,26.9994579197723,"OVER(2,1)"
1,1,0,4.92008067508408,24.2818873011351,21.9185781144252,2.0525195804888,4,27,29.084077926619,15,11.2686777760379,0,-2.09119917275545,4.08917116022211,3.86674315455069,2,3,26.4057593243971,"OVER(1,2)"
1,2,0,20.0993518988547,17.4579153230662,13.1517747016943,-2.01409887847652,-4,27,20.7838436389983,15,9.98867741233759,0,3.37399079695572,3.88370693418839,0.907824388452663,3,3,10.9217136381711,"FIXPATH(2)"
2,1,6.02859690947385,8.36206075804723,21.8015067065074,13.186809021805,-4,-4,27,24.2367558999806,15,27.2776518501532,0,1.14250379409465,3.73261011518278,3.11549831154489,2,3,28.4620944550453,"OVER(2,1)"
1,1,10.7915359362759,13.7921491005402,10.514735768754,11.5517368467788,4,4,27,12.0653728240586,15,16.8396997149185,0,0.785246767347464,2.46616557348948,0.893505626833672,3,1,28.2908484970523,"FIXPATH(2)"
1,1,0,18.0880511537877,6.56856055665426,2.41883006303003,-3.92856730439276,-4,27,4.42782641247317,15,27.6210010093825,0,3.43569013963514,4.07890556262868,4.22275234722337,2,1,3.37728852963724,"OVER(2,1)"
2,1,0,25.8801831907558,28.1391742132845,30,-1.8262833491089,2.44183397402208,27,10.7568805940023,15,5.52406231347357,0,-3.91856354165323,5.0137615133094,4.20504036365347,1,1,6.15381363552388,"OVER(1,2)"
1,1,7.92115502442225,12.6072683758916,12.8222496556716,16.5313635610999,4,4,27,14.1022429666648,15,10.7883492358194,0,-1.02580471196259,2.79979988448377,1.03257017537757,1,3,3.8661653333134,"FIXPATH(2)"
1,1,3.50213822334949,14.9093364774163,15.1479838129377,15.4325050875657,-4,-4,27,25.5228638971794,15,8.38298941237469,0,3.29535694349898,3.40387789207071,2.04329283537441,3,3,17.2292640773,"BEFORE(2,1)"
2,1,12.0520203568125,21.7296964596813,12.0425563535272,25.7209478411132,-4,-4,27,17.0231965163753,15,0.481910014474722,0,-0.595883560498462,2.62051724654212,3.69928654658381,2,3,2.68965782105219,"BEFORE(1,2)"
2,1,0,30,24.32220365495,19.3485628388921,1.52617276947676,2.74780227273293,27,4.52314126259338,15,16.2087607487406,0,-2.42911786910365,4.76744187373743,3.73816420170572,3,3,1.32202957586254,"OVER(1,2)"
2,1,10.7027728787477,28.0787920229782,18.3436214478426,9.9923403009811,4,4,27,4.6491051342394,15,24.2281459673147,0,-3.46106740670089,2.84774817148879,4.04986721244283,3,2,33.7132202218345,"SEPHORIZ"
2,2,10.0133856555154,13.6274020865175,22.4714530936094,15.1284096960793,4,4,27,13.3320174502905,15,13.2762159752822,0,-1.35521103317314,3.16089939101867,0.576291230218802,2,3,22.0771429967469,"FIXPATH(2)"
2,1,1.31979374043728,14.6240479324771,2.32751319368491,9.26610833010471,4,4,27,25.5007330052205,15,10.4333505625328,0,-2.09231201371256,4.81826491010642,1.74610205625901,3,3,42.2852897785467,"PATHSEP"
1,1,2.25188032398133,30,26.2668123583769,22.6539271512666,4,0.889677772870386,27,6.64288332765616,15,7.67834379381708,0,1.8820275126493,3.92552735492224,3.96620030383527,2,3,2.29220137178888,"OVER(2,1)"
1,2,6.275650007674,30,14.0325210546797,25.0038960738293,-4,-2.05328733084884,27,0.928557280900454,15,6.04365277003616,0,-3.46056168329427,3.01655446822205,5.78939831807403,3,2,14.1995350028281,"OVER(1,2)"
2,2,0,12.59101480721,9.20606620634166,-3.5527136788005e-15,-2.47325087854671,-3.34925178966922,27,16.9367048215071,15,26.3882727330475,0,3.94140910745013,4.62072127321698,4.60954955880326,3,1,0.00685123090040152,"OVER(2,1)"
1,2,0,0,12.8688156966296,7.76091407119422,0.511215966690928,0.5072826296529,27,27.3834644114579,15,16.0251087716344,0,-0.388307209720268,3.86982886099631,4.76955720514035,1,3,42.5813811927211,"PATHSEP"
2,1,12.6801224886619,27.6821694236403,20.3487899730733,30,4,2.32468027517954,27,20.6509303356536,15,9.21335373867428,0,2.88523641962593,2.62837781789441,3.13582656588543,1,3,12.8518440062611,"OVER(2,1)"
2,2,0,4.40867026279535,24.7240186335733,30,2.95555691568025,1.96755349420591,27,18.457161724357,15,8.84556359552866,0,0.146203763899956,4.80798270251418,4.243199511264,2,3,42.6806322507177,"PATHSEP"
2,2,-3.5527136788005e-15,30,5.37006379166091,7.57836129658323,-3.73939193687657,-1.83834102590648,27,2.43009676231694,15,4.84394472781167,0,-3.26557149376843,4.81746980057471,4.62363555874458,2,2,33.2515702668415,"SEPHORIZ"
1,1,0,12.5819593009728,19.5140163661421,2.62106733563362,3.87671742141011,4,27,5.67362508997915,15,27.8967496475706,0,-0.0756495859066693,3.94894816295102,3.7872303822967,1,2,6.03599854853435,"OVER(1,2)"
1,1,16.166085286764,22.0269678287038,14.9048074617146,11.9680321349882,4,4,27,4.33401035527955,15,24.4991674859746,0,-2.54630808018004,1.63911951868283,3.2249031904927,1,3,35.8345986474153,"SEPHORIZ"
1,2,10.8048326966668,7.44698872631615,13.8326609712709,8.94870349309,-4,-4,27,23.4206571367783,15,16.7664101726139,0,-1.58646129075766,2.38523379794741,2.99070913151198,2,1,37.483775666476,"SEPHORIZ"
2,1,7.21041886067245,0,30,17.4794256036196,3.79768438398456,1.6073792616536,27,23.5531373385874,15,21.5308149237258,0,0.363212572602876,4.18571483890916,3.41875920934565,3,3,20.7276671025106,"OVER(2,1)"
2,2,0,0,12.6574515275029,12.8465427211428,-0.845029880791985,-3.03594539842869,27,25.3463627078142,15,16.5452975308613,0,2.50519820579872,4.51909810311656,4.3636976452944,2,2,33.4861059512641,"SEPHORIZ"
2,2,0,7.88791294403756,6.92466320836741,11.5292450100668,-3.16225974167174,-4,27,3.41636626568383,15,5.59867750227238,0,3.40324228150716,4.72607458948507,1.57321832559588,1,3,14.1927750736335,"FIXPATH(2)"
1,2,0,24.584365597902,14.1553513359431,17.1844977318486,-1.54025156304307,-4,27,18.9235382537956,15,19.2537372844681,0,1.0922176572584,3.86527751505273,1.22277966828564,3,1,24.7369471650286,"FIXPATH(2)"
1,2,0,16.6249963990771,5.00961259611141,11.3549665141256,-1.71854256199244,-4,27,15.6183078949682,15,11.4422745867047,0,0.953961998177729,4.12001282740843,0.392368349258376,1,1,44.4246645416454,"PATHSEP"
2,2,0,8.08670226860717,5.91119517299507,0,-1.49425757596591,-3.0070082946786,27,25.4892681825642,15,28.1867708785853,0,2.10164615470048,4.75462660584102,5.58482288312256,3,3,27.2142097666463,"OVER(2,1)"
1,1,9.33111149047263,20.1112389260968,24.8608529854383,30,4,2.30887457109595,27,16.0481605384915,15,1.19604083305154,0,-0.000162024466668242,2.94453953381078,4.16857814164343,2,2,43.4611192005927,"PATHSEP"
1,2,0.266017830259507,10.4786688569481,21.6016285272157,23.5035937227851,-4,-4,27,6.0437201613944,15,3.9588135988963,0,2.57765411675639,3.9743135362833,3.50026911837948,2,2,9.46504910373153,"OVER(2,1)"
2,1,0,0,18.2295470274059,12.974388080204,1.13249579469432,0.293495653094908,27,23.3925088486239,15,25.3505940535446,0,-0.309718971587343,4.5359989216646,3.78165179212461,1,3,33.0904350647604,"SEPHORIZ"
2,2,14.4873764833489,0,22.029003281939,16.6184719221733,4,2.29135285171309,27,23.6088057483084,15,16.6077777914719,0,1.75615308899561,2.47707249397375,3.93581177197952,1,2,30.5606455428925,"SEPHORIZ"
1,2,10.4700335406117,20.246302271584,5.75738386628081,11.2175116780539,4,4,27,14.4703768126118,15,1.78323129692551,0,-0.317309824772013,2.76276019043726,1.96355285763576,1,2,10.2815316720892,"FIXPATH(2)"
2,2,0,24.0735806453546,6.92235165081796,3.5527136788005e-15,-3.98667460078292,-2.59191092021751,27,10.4067367503725,15,28.0278792970174,0,-1.00917423773306,4.74293644113107,5.20374671270861,3,2,14.3419736663919,"OVER(1,2)"
1,2,0,5.85862003154639,10.7132316322365,14.8181632177662,0.312470822320472,4,27,24.1477449102086,15,13.4380260724216,0,-2.11995409957021,3.90571012723538,3.20767897402865,2,2,21.7136906258295,"BEFORE(2,1)"
1,2,6.3290519603196,12.3425786925138,24.4830975331667,21.7786731949555,4,4,27,6.42973982605119,15,5.11357145442499,0,-1.22492300701715,3.29734190252838,3.06388739105943,2,2,3.02056757101804,"OVER(1,2)"
1,1,0,6.08533757982974,24.0034431388865,27.1916851322344,1.89998099608663,4,27,12.6607495200191,15,17.271287284155,0,-2.51181556158798,4.07495078424156,1.8942138327635,2,1,27.9085167045506,"FIXPATH(2)"
2,2,0,0,8.69699825530888,12.8201669738183,1.88045437534103,-0.0225913406096372,27,21.9189269752667,15,8.80535531344345,0,2.27644095865957,4.63155787829035,3.73343946035068,2,2,1.00018608110723,"OVER(2,1)"
1,1,16.2962275642228,24.0775176635507,13.6917154078946,15.7640744882337,4,4,27,16.5709938305584,15,7.4570696222317,0,-1.9427288192085,1.63217229743697,1.77330072625683,2,1,3.41184956993911,"FIXPATH(1)"
2,2,16.1729792977227,23.9783228124712,17.4067363263478,16.3543776562217,4,4,27,1.39192014907005,15,10.5849791920395,0,-1.14401740019149,1.95325472224775,3.97462798972165,3,3,9.43809413640147,"FIXPATH(1)"
2,2,-3.5527136788005e-15,0,21.9799240044278,2.80169556395024,-0.769947651976837,-3.93541942448067,27,17.8655936762536,15,27.9923534162046,0,3.49632641444334,4.64970640442081,5.2865273472591,2,2,5.83807672962677,"OVER(2,1)"
2,1,0,0.761126965730286,19.4693623379029,30,-3.38376710264729,-0.683016016170341,27,14.2046857885253,15,4.49804250744179,0,-2.03636283492925,4.59545426447221,4.12287456357295,3,1,34.0082609446289,"SEPHORIZ"
1,1,0,21.8045545558835,11.1295573486757,30,-0.715691033811307,1.30072102329251,27,17.1818559326009,15,11.410038486948,0,-1.02333387236585,3.89791202037412,2.75636554401656,2,2,2.55560145628325,"BEFORE(2,1)"
2,1,7.63549660020966,15.068757675113,22.8226243773494,11.435732779796,-4,-4,27,25.1485896671151,15,24.0630222193995,0,-1.04030939781094,3.54193137332182,2.34536230587863,2,3,19.0923589835646,"OVER(1,2)"
1,2,10.2852737887194,23.7956358634239,0,0,2.7402547604066,0.572941828829381,27,15.8670032150627,15,28.0625009702182,0,3.91669557374519,3.23180144302103,4.89161585454007,1,1,16.3264941404272,"OVER(2,1)"
1,2,5.50981262334587,0,12.1721813347703,14.1985330606783,4,-1.17176554570645,27,25.3978034430549,15,10.1112890302353,0,1.39195046849891,3.14712065990253,4.30846262950695,1,2,20.9572143415776,"OVER(2,1)"
2,2,0,12.2993045792981,13.1471011452763,30,2.17773967590763,2.48519453837148,27,9.03938399597908,15,4.6258881421204,0,1.95549191178581,4.52507049457843,4.26469062141318,1,3,4.69947387242446,"OVER(2,1)"
1,2,3.63564053426658,12.4926592903341,13.6055977707745,18.9255774399529,-4,-4,27,17.480669665494,15,1.58230418559565,0,0.818341397174132,3.39085147107037,3.10658607494125,1,2,12.730266864604,"OVER(2,1)"
2,2,-3.5527136788005e-15,0,16.8176815637326,6.59698496751464,1.18213476177059,1.22166999858586,27,18.1822828215423,15,22.0933677719277,0,1.70601220199718,4.51447902825742,3.9824886818932,2,3,1.79868640313725,"OVER(2,1)"
2,2,0,0,5.65816863947182,26.8770571299342,3.31999647016929,0.957570269109951,27,19.7896191213768,15,5.82117762506279,0,1.01187181926749,4.79336126444146,4.81600928426558,3,1,31.0494237080468,"SEPHORIZ"
1,1,3.5527136788005e-15,14.5424387367558,24.0168008212355,22.8208317916998,2.49058006412959,4,27,21.8506140891243,15,15.1746833040623,0,-3.60856817989598,4.08196359980416,1.77248192109728,2,2,27.9330780035722,"FIXPATH(2)"
2,1,12.10553614499,17.3913364830421,14.3227523204895,14.4924819405795,4,4,27,0.368120717916486,15,17.6941592984015,0,-1.11826774489934,2.56738642961429,2.57253619762438,3,2,4.86983865691677,"OVER(1,2)"
2,1,3.5527136788005e-15,16.3162015881873,25.3355657750039,20.4316823612922,2.43102620199248,4,27,7.72397965001975,15,26.5744296259134,0,-3.6022274317288,4.8353231585863,1.77021372879975,1,2,1.14456018531303,"FIXPATH(2)"
2,1,5.6589307439918,18.1111860918645,8.83589489331396,9.04552235525301,-4,-4,27,4.23477787941991,15,29.4778736312364,0,3.77507407424087,3.75998582681997,3.68519699744321,2,3,14.9245096639446,"OVER(2,1)"
2,1,13.4830429546904,24.1366709315651,23.6541057136259,30,-4,-1.44384572373605,27,2.07459147569897,15,2.78242303014888,0,-2.35356655064387,2.75234741155451,5.00685016630771,2,2,19.3001646389914,"BEFORE(1,2)"
1,2,0,30,21.0011351872702,21.5371389920435,-2.61869762022732,-3.39330726681648,27,5.09402874138761,15,14.9722219589102,0,-0.382670396968427,3.96878331082686,4.32161527418574,3,1,27.6839540898092,"OVER(1,2)"
2,2,6.61177066283395,3.96397615105392,14.2025864630043,4.06537138815666,4,4,27,23.4799730618148,15,17.6743963565458,0,-0.222912748907448,3.46307509694971,4.02555632710729,3,3,2.97971910832903,"OVER(1,2)"
1,2,0,15.4590933140238,15.1881345454244,17.5867222266699,-3.94234428731221,-4,27,13.2306819982927,15,18.7210138134543,0,3.64406605054232,3.89730297376445,0.790465305340195,3,2,1.52048120904377,"FIXPATH(2)"
1,1,-3.5527136788005e-15,5.30366122403151,28.6012112536441,17.9019982832206,-2.68263641678981,-4,27,29.8857608281698,15,17.9879303982811,0,2.31174410705963,4.33574063818831,3.61910120369606,3,1,29.8565396311109,"OVER(2,1)"
2,2,0,11.5098675606768,8.35598692217899,0,1.9448027903293,1.05232746715225,27,1.30514773798304,15,28.0034785213706,0,-0.786784573863726,4.64550811569623,4.97689290599948,3,2,38.7570887825367,"SEPHORIZ"
1,2,15.3171484104944,22.8630548275588,17.4916824976991,18.504057256028,4,4,27,2.69829171867445,15,21.4708079745374,0,-2.5998847302288,1.79124634649045,3.55579897623574,2,1,35.3214345689257,"SEPHORIZ"
1,1,12.3384479077585,26.5355343546536,18.3292615962182,25.5611146478868,-4,-4,27,4.87758982641854,15,5.28135359421296,0,1.9805089173255,2.21796548683254,4.32070460638412,3,3,7.1874715579429,"BEFORE(1,2)"
2,2,3.11122307802662,-3.5527136788005e-15,7.97386379203144,13.5199766670433,4,-1.04144088882822,27,29.8737358058661,15,10.9489080004727,0,3.72939593214008,4.20200812559623,5.05871797720141,2,2,42.5378617189417,"PATHSEP"
2,1,9.74914848413993,11.8962087670671,11.3102563693236,6.76434366555456,4,4,27,25.0759310807897,15,17.647566984407,0,-1.0923616367281,3.01136066679853,2.5399491703805,2,2,1.11333928287232,"OVER(1,2)"
1,1,0,23.167827327139,3.3500539092391,13.0153809786768,-3.22590375823805,-4,27,4.30836622539809,15,1.92159226434273,0,2.83716366898884,4.22578428765718,3.26281974867322,3,1,6.2948332628801,"BEFORE(2,1)"
2,1,-3.5527136788005e-15,30,14.300496872782,22.0794497180677,-0.638742578719328,-1.95118029088359,27,6.33208265438147,15,0.043371589322907,0,2.38089012018343,4.50276787955685,4.66029838930969,2,1,43.8505553517018,"PATHSEP"
1,1,0,0.407098036029669,18.9763398085583,30,-2.50790396962954,-0.882934369255567,27,21.3130912994352,15,7.39425075721453,0,-0.388885212039481,3.9150380573615,4.39926820194469,3,1,16.5621341740118,"OVER(1,2)"
2,1,0,30,21.0759449050085,19.9538013622608,-1.3988210575909,0.0958391532156169,27,1.30266053200781,15,15.9435436084446,0,-2.59038841617125,4.61840771444416,4.15705524709847,1,1,41.9050923428199,"PATHSEP"
2,1,0,10.139304903933,22.791648832119,21.5031858669903,-3.54037929677366,-4,27,14.6515972747832,15,22.9117126010756,0,1.90140401866123,4.72008476871068,0.91721098503476,2,3,23.4855916862871,"FIXPATH(2)"
1,1,0.608782666943807,6.38860726372969,10.5146748062254,30,-4,-0.0634563048662127,27,20.1702578728382,15,3.83022390474556,0,-2.39224769124829,3.86579023524694,4.23826382595316,3,3,28.6211675797835,"OVER(1,2)"
2,1,0,0,17.21869436425,12.6479676519624,1.26611414849272,2.39575016871945,27,28.3844712376819,15,27.8113445315163,0,-3.24155991029313,4.52008530996172,4.66525562685541,2,3,40.6271944599058,"PATHSEP"
1,2,1.52347312623837,30,25.5782946868451,9.65133681866704,4,1.83111081532097,27,2.75729709519222,15,29.0296197587109,0,0.871730786771638,3.98115654648128,5.57425222835787,3,1,18.6865825115299,"OVER(2,1)"
1,2,0,14.030555487919,9.06711498668597,0,-0.981661921343434,-1.08982202503101,27,7.47374058938393,15,25.9722319393694,0,1.45748853448549,3.95165057888455,4.48447880143582,3,3,40.2728598123938,"PATHSEP"
1,2,0,30,20.7319941956305,7.64479739743629,-1.40569766034311,0.647657671370292,27,0.441424906390171,15,24.3937340627966,0,-1.20115220136637,3.94820197975028,5.67069532346182,1,2,43.9826841183852,"PATHSEP"
2,2,6.92802828163476,30,13.3020942100527,5.35411324019655,4,1.09910873412905,27,1.4294051090026,15,26.0800774493205,0,1.2149389269111,3.42045060140693,5.88278538834674,2,2,32.1981986369184,"SEPHORIZ"
1,1,3.5527136788005e-15,0,6.77731192229582,6.26016128180181,1.75135787810642,0.296563138585064,27,19.7982639694046,15,15.0930568913901,0,0.800457918462699,4.03977200218372,3.09787640883367,2,2,27.4706415542648,"BEFORE(2,1)"
1,1,0,19.2530733132484,24.4182656298257,30,1.22035875136603,-1.87918606437224,27,27.9957288561444,15,0.293649728006158,0,1.12764431702525,4.08878580946663,4.4443466228214,1,1,9.00781464871944,"OVER(2,1)"
2,1,0,8.0829435269233,12.691394106051,1.66058744319362,0.670488034772374,4,27,24.6701092616321,15,26.4835125015063,0,-3.29500563670268,4.51780102759935,4.38383441045379,1,3,35.4908422597118,"SEPHORIZ"
1,1,2.16672745607338,30,23.8754314629186,10.5642575343312,4,2.10469368589281,27,7.66849669231974,15,29.1480940487561,0,0.648991379606022,3.8095278816984,4.15556866422231,3,2,31.5084441483401,"SEPHORIZ"
1,2,0,27.4735365751415,18.8797193137031,30,-2.05299676780789,2.6102615856078,27,7.69717737940132,15,3.64014830123806,0,-3.67514843311727,3.9077197512404,5.58796138827659,1,2,43.5773886451496,"PATHSEP"
2,1,1.01680323302574,16.5546951320586,4.57261196998423,7.03475515865483,-4,-4,27,15.8534983337682,15,5.73659470066896,0,2.07800608181911,4.7126986668487,0.454500010275488,3,1,39.9574409890264,"SEPHORIZ"
1,2,-3.5527136788005e-15,18.0731164497446,7.77908499098307,8.50396670593139,1.9280992375302,4,27,19.4543968804599,15,29.4876244483488,0,-2.68948025456152,4.00214650116016,3.66355118523799,2,2,27.6749291471794,"OVER(1,2)"
2,1,-3.5527136788005e-15,21.0145875150304,3.8938024366405,0,0.222895009275964,-0.24858904342578,27,1.50926920789055,15,24.4684655910207,0,2.93551089967483,4.86597399067683,4.49307604714268,3,2,22.9404085752409,"OVER(2,1)"
2,2,0,18.7431778450866,8.30981945555781,14.4365442610559,-2.40369890402528,-4,27,1.09108022028126,15,5.81555476004882,0,1.99636569682259,4.65323595059372,3.41171547141298,3,3,8.86034041441311,"OVER(2,1)"
2,2,0,8.03708128147655,16.8848546670908,16.4901268462795,1.98983397629401,4,27,21.2126439077152,15,23.9638557882091,0,-2.4024850667778,4.52306110672207,2.71288900625374,3,1,13.8680269130201,"OVER(1,2)"
2,1,-3.5527136788005e-15,4.43593323828032,7.89872867952963,3.97752423558643,2.75906413553999,4,27,9.90091843062042,15,9.47340419785379,0,1.79669520501185,4.67549034478192,1.1480767614036,1,1,4.8078231952367,"FIXPATH(2)"
2,1,-3.5527136788005e-15,17.3101914809607,16.5127011643818,17.4892863284163,-0.161953469963462,4,27,10.5620071422295,15,9.36088826758965,0,-3.92481917794087,4.50713783532569,1.78668496623335,2,1,26.322974254891,"FIXPATH(2)"
2,1,5.52352575681373,15.4159126893631,30,30,-1.94114279468193,-1.22345408568859,27,24.8532675564064,15,3.20629376621742,0,0.937136253603985,4.37793240039037,4.06981876656716,2,1,30.0657371416115,"SEPHORIZ"
1,2,0.970960547871332,6.39823316693587,21.8953919287541,9.0475773383068,4,4,27,24.1525927682574,15,24.8989465930521,0,0.537771597791513,3.8880219567394,4.00772436650322,1,1,25.5071933354894,"OVER(2,1)"
2,1,3.5527136788005e-15,12.475785739334,4.09426492802038,18.2597949283693,-1.05370657301985,-4,27,6.70535317099172,15,1.35841553425179,0,2.00793418490092,4.85639299434451,2.67905718381726,1,3,11.7019525721873,"OVER(2,1)"
2,1,7.4694533755115,17.6675206979498,29.0522806090042,30,4,2.64859365793802,27,25.8004208344004,15,1.72384947361845,0,-0.923638891795672,4.06369258098209,4.23364281665431,3,1,31.4125370968594,"SEPHORIZ"
1,2,7.81290962892936,9.90834709785576,11.190171699487,25.5164858049896,-4,-4,27,29.9035989303595,15,11.9082741570577,0,1.27949159500779,2.85013759864804,4.12193230741605,3,3,6.38281891650852,"OVER(2,1)"
2,1,0,28.0519858196951,15.2355835644945,30,3.51679625559632,3.32380275339498,27,8.53401556782519,15,6.18747343730807,0,1.21748970327348,4.53756045208719,4.40871948613551,3,3,37.0327634077262,"SEPHORIZ"
2,2,3.5527136788005e-15,17.2811737491898,20.3704797438407,30,2.29251371589987,3.76845863266599,27,2.14660418818282,15,5.65194704966493,0,-1.31544424911313,4.6039286398032,4.85043978616163,2,3,41.765397209133,"PATHSEP"
1,1,6.41363084832666,30,18.6705452482634,14.2915748563734,-4,0.149863725433875,27,7.34980862650237,15,13.0080518771388,0,-2.91699038669355,3.03962046233452,3.26989458563592,1,3,13.9970619431612,"OVER(1,2)"
